issue_number,slug,title,issue_state,issue_created_at,issue_closed_at,actual_session_elapsed_seconds,actual_session_elapsed_status,actual_session_elapsed_source,github_cycle_time_seconds,github_cycle_time_status,github_cycle_time_source,actual_total_tokens,actual_total_tokens_status,actual_total_tokens_source,row_contract_completeness,row_contract_missing_fields,metric_availability_class,full_metrics_known,row_confidence,notes,source_prompt_relpath,sor_relpath
4255,v0-91-6-tools-github-fix-typed-issue-close-and-transport-wording,[v0.91.6][tools][github] Fix typed issue close and transport wording,closed,2026-06-19T20:10:25Z,2026-06-20T05:54:34Z,605,derived,sor_execution_window,35049,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4255-v0-91-6-tools-github-fix-typed-issue-close-and-transport-wording.md,.adl/v0.91.6/tasks/issue-4255__v0-91-6-tools-github-fix-typed-issue-close-and-transport-wording/sor.md
4256,v0-91-6-tools-folded-correct-adl-github-transport-wording,[v0.91.6][tools][folded] Correct ADL GitHub transport wording,closed,2026-06-19T20:10:27Z,2026-06-20T08:01:47Z,unknown,unknown,sor_issue_metrics_truth,42680,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,cycle_only_recovered,no,low,actual_session_elapsed: Derived from the issue-local SOR Issue Metrics Truth section when present. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4256-v0-91-6-tools-folded-correct-adl-github-transport-wording.md,.adl/v0.91.6/tasks/issue-4256__v0-91-6-tools-folded-correct-adl-github-transport-wording/sor.md
4257,v0-91-6-tools-usage-add-codex-usage-watcher-and-reset-warnings,[v0.91.6][tools][usage] Add Codex usage watcher and reset warnings,closed,2026-06-19T20:19:50Z,2026-06-20T09:32:19Z,2290,derived,sor_execution_window,47549,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4257-v0-91-6-tools-usage-add-codex-usage-watcher-and-reset-warnings.md,.adl/v0.91.6/tasks/issue-4257__v0-91-6-tools-usage-add-codex-usage-watcher-and-reset-warnings/sor.md
4262,v0-91-6-tools-pr-finish-stop-re-staging-ignored-local-output-cards-during-finish-merge,[v0.91.6][tools][pr-finish] Stop re-staging ignored local output cards during finish merge,closed,2026-06-20T01:41:44Z,2026-06-20T02:44:38Z,1359,derived,sor_execution_window,3774,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4262-v0-91-6-tools-pr-finish-stop-re-staging-ignored-local-output-cards-during-finish-merge.md,.adl/v0.91.6/tasks/issue-4262__v0-91-6-tools-pr-finish-stop-re-staging-ignored-local-output-cards-during-finish-merge/sor.md
4264,v0-91-6-tools-capture-issue-goal-token-and-time-statistics,[v0.91.6][tools][metrics] Capture issue goal token and time statistics,closed,2026-06-20T02:21:12Z,2026-06-20T05:54:12Z,2993,derived,sor_execution_window,12780,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4264-v0-91-6-tools-capture-issue-goal-token-and-time-statistics.md,.adl/v0.91.6/tasks/issue-4264__v0-91-6-tools-capture-issue-goal-token-and-time-statistics/sor.md
4276,v0-91-6-process-sprint-predictable-execution-fabric-sprint,[v0.91.6][process][sprint] Predictable execution fabric sprint,closed,2026-06-20T07:39:33Z,2026-06-21T01:22:24Z,0,derived,sor_execution_window,63771,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4276-v0-91-6-process-sprint-predictable-execution-fabric-sprint.md,.adl/v0.91.6/tasks/issue-4276__v0-91-6-process-sprint-predictable-execution-fabric-sprint/sor.md
4277,v0-91-6-process-pvf-assign-pvf-lane-during-issue-creation-and-planning,[v0.91.6][process][pvf] Assign PVF lane during issue creation and planning,closed,2026-06-20T07:39:35Z,2026-06-20T20:35:01Z,1500,derived,sor_execution_window,46526,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4277-v0-91-6-process-pvf-assign-pvf-lane-during-issue-creation-and-planning.md,.adl/v0.91.6/tasks/issue-4277__v0-91-6-process-pvf-assign-pvf-lane-during-issue-creation-and-planning/sor.md
4278,v0-91-6-process-metrics-add-spp-estimates-and-sor-actuals,[v0.91.6][process][metrics] Add SPP estimates and SOR actuals,closed,2026-06-20T07:39:37Z,2026-06-21T00:11:41Z,30560,derived,sor_execution_window,59524,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.,.adl/v0.91.6/bodies/issue-4278-v0-91-6-process-metrics-add-spp-estimates-and-sor-actuals.md,.adl/v0.91.6/tasks/issue-4278__v0-91-6-process-metrics-add-spp-estimates-and-sor-actuals/sor.md
4279,v0-91-6-process-metrics-add-variance-analysis-for-estimate-misses,[v0.91.6][process][metrics] Add variance analysis for estimate misses,closed,2026-06-20T07:39:39Z,2026-06-21T01:01:20Z,776,derived,sor_execution_window,62501,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4279-v0-91-6-process-metrics-add-variance-analysis-for-estimate-misses.md,.adl/v0.91.6/tasks/issue-4279__v0-91-6-process-metrics-add-variance-analysis-for-estimate-misses/sor.md
4280,v0-91-6-observability-telemetry-plan-issue-resource-telemetry-and-s3-archive,[v0.91.6][observability][telemetry] Plan issue resource telemetry and S3 archive,closed,2026-06-20T07:39:41Z,2026-06-20T09:26:16Z,8326,derived,sor_execution_window,6395,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4280-v0-91-6-observability-telemetry-plan-issue-resource-telemetry-and-s3-archive.md,.adl/v0.91.6/tasks/issue-4280__v0-91-6-observability-telemetry-plan-issue-resource-telemetry-and-s3-archive/sor.md
4281,v0-91-6-process-pvf-add-opportunistic-lane-parallelization-planning,[v0.91.6][process][pvf] Add opportunistic lane-parallelization planning,closed,2026-06-20T07:39:43Z,2026-06-20T23:17:13Z,0,derived,sor_execution_window,56250,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4281-v0-91-6-process-pvf-add-opportunistic-lane-parallelization-planning.md,.adl/v0.91.6/tasks/issue-4281__v0-91-6-process-pvf-add-opportunistic-lane-parallelization-planning/sor.md
4284,v0-91-6-aws-ddns-implement-wuji-dynamic-ip-route-53-updater,[v0.91.6][aws][ddns] Implement Wuji dynamic IP Route 53 updater,closed,2026-06-20T08:08:00Z,2026-06-20T23:16:36Z,346,derived,sor_execution_window,54516,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4284-v0-91-6-aws-ddns-implement-wuji-dynamic-ip-route-53-updater.md,.adl/v0.91.6/tasks/issue-4284__v0-91-6-aws-ddns-implement-wuji-dynamic-ip-route-53-updater/sor.md
4286,typed-pr-closing-linkage-rust-pvf,[v0.91.6][tools][projection] Move PR closing-linkage guard into Rust/PVF,closed,2026-06-20T08:22:00Z,2026-06-21T08:25:52Z,79593,derived,sor_execution_window,86632,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: `#4264`-style goal metrics were not harvested for this issue run; this SOR does not infer precision from chat timing.,.adl/v0.91.6/bodies/issue-4286-typed-pr-closing-linkage-rust-pvf.md,.adl/v0.91.6/tasks/issue-4286__typed-pr-closing-linkage-rust-pvf/sor.md
4292,v0-91-6-review-validation-retain-4212-validation-manager-sprint-review-evidence,[v0.91.6][review][validation] Retain #4212 validation-manager sprint review evidence,closed,2026-06-20T09:01:19Z,2026-06-20T09:10:18Z,2618,derived,sor_execution_window,539,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4292-v0-91-6-review-validation-retain-4212-validation-manager-sprint-review-evidence.md,.adl/v0.91.6/tasks/issue-4292__v0-91-6-review-validation-retain-4212-validation-manager-sprint-review-evidence/sor.md
4294,runtime-aws-signal-bridge-design,[v0.91.6][runtime][aws] Design runtime AWS signal bridge,closed,2026-06-20T09:07:05Z,2026-06-20T20:23:17Z,1194,derived,sor_execution_window,40572,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4294-runtime-aws-signal-bridge-design.md,.adl/v0.91.6/tasks/issue-4294__runtime-aws-signal-bridge-design/sor.md
4295,aws-runtime-heartbeat-publisher,[v0.91.6][runtime][aws] Implement AWS runtime heartbeat publisher,closed,2026-06-20T09:07:36Z,2026-06-20T21:51:15Z,41697,derived,sor_execution_window,45819,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4295-aws-runtime-heartbeat-publisher.md,.adl/v0.91.6/tasks/issue-4295__aws-runtime-heartbeat-publisher/sor.md
4296,acip-to-sns-bridge,[v0.91.6][runtime][aws] Implement ACIP-to-SNS bridge,closed,2026-06-20T09:07:42Z,2026-06-20T22:46:40Z,846,derived,sor_execution_window,49138,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4296-acip-to-sns-bridge.md,.adl/v0.91.6/tasks/issue-4296__acip-to-sns-bridge/sor.md
4298,v0-91-6-observability-telemetry-implement-wuji-issue-resource-telemetry-collector,[v0.91.6][observability][telemetry] Implement wuji issue resource telemetry collector,closed,2026-06-20T09:12:57Z,2026-06-21T05:09:51Z,730,derived,sor_execution_window,71814,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.,.adl/v0.91.6/bodies/issue-4298-v0-91-6-observability-telemetry-implement-wuji-issue-resource-telemetry-collector.md,.adl/v0.91.6/tasks/issue-4298__v0-91-6-observability-telemetry-implement-wuji-issue-resource-telemetry-collector/sor.md
